          82    -7.36395    -7.56565   0.0251997
          83    -7.41729    -7.56386   0.0249594
          84    -7.45867    -7.56261   0.0246937
          85    -7.45298    -7.56132   0.0244368
          86    -7.58499    -7.56159   0.0241542
          87    -7.59857    -7.56202   0.0238803
          88    -7.60585    -7.56252   0.0236142
          89    -7.51829    -7.56202   0.0233541
          90    -7.53544    -7.56173   0.0230964
          91    -7.50382    -7.56109   0.0228514
          92    -7.48123    -7.56022   0.0226195
          93     -7.5346    -7.55995    0.022378
          94    -7.48486    -7.55915   0.0221541
          95    -7.44591    -7.55795    0.021953
          96    -7.43629    -7.55669   0.0217609
          97    -7.49647    -7.55607   0.0215454
          98     -7.4533    -7.55502    0.021351
          99     -7.4536    -7.55399   0.0211599
         100    -7.44419     -7.5529   0.0209768
         101    -7.37555    -7.55114   0.0208425
         102    -7.40456     -7.5497   0.0206876
         103    -7.43023    -7.54854   0.0205193
         104    -7.46775    -7.54777   0.0203367
         105    -7.50157    -7.54733   0.0201477
         106    -7.51164    -7.54699   0.0199605
         107    -7.55105    -7.54703    0.019774
         108    -7.46793    -7.54629   0.0196044
         109    -7.44569    -7.54537   0.0194463
         110    -7.49548    -7.54492   0.0192748
         111    -7.56094    -7.54506   0.0191017
         112    -7.57154     -7.5453   0.0189326
         113    -7.58092    -7.54561   0.0187677
         114     -7.5894      -7.546    0.018607
         115    -7.55423    -7.54607   0.0184453
         116     -7.6002    -7.54654   0.0182922
         117    -7.56143    -7.54666   0.0181363
         118    -7.56091    -7.54678    0.017983
         119    -7.55702    -7.54687   0.0178321
         120    -7.52342    -7.54667   0.0176846
         121    -7.55675    -7.54676   0.0175386
         122    -7.49916    -7.54637   0.0173992
         123    -7.60538    -7.54685   0.0172643
         124    -7.63204    -7.54753   0.0171388
         125    -7.55528     -7.5476   0.0170018
         126    -7.59188    -7.54795   0.0168705
         127    -7.61342    -7.54846   0.0167455
         128    -7.59694    -7.54884    0.016619
         129     -7.5232    -7.54864   0.0164913
         130    -7.53349    -7.54853   0.0163649
         131    -7.49706    -7.54813   0.0162447
         132    -7.53453    -7.54803   0.0161219
         133    -7.50952    -7.54774   0.0160033
         134    -7.49624    -7.54736   0.0158885
         135    -7.39519    -7.54623   0.0158107
         136    -7.51995    -7.54604   0.0156957
         137    -7.53864    -7.54598   0.0155812
         138    -7.60489    -7.54641   0.0154741
         139    -7.53709    -7.54634    0.015363
         140    -7.55141    -7.54638   0.0152533
         141    -7.54416    -7.54636   0.0151451
         142    -7.57048    -7.54653   0.0150394
         143    -7.55557     -7.5466   0.0149344
         144    -7.51969    -7.54641   0.0148318
         145    -7.50485    -7.54612   0.0147323
         146    -7.53242    -7.54603   0.0146317
         147    -7.49892    -7.54571   0.0145357
         148    -7.57001    -7.54587   0.0144384
         149    -7.50065    -7.54557   0.0143447
         150    -7.47262    -7.54508   0.0142573
         151    -7.39528    -7.54409   0.0141973
         152    -7.38673    -7.54306   0.0141416
         153    -7.34716    -7.54177    0.014107
         154     -7.4196    -7.54098   0.0140377
         155    -7.42487    -7.54023   0.0139671
         156    -7.48167    -7.53986   0.0138826
         157    -7.49326    -7.53956   0.0137974
         158    -7.55148    -7.53964   0.0137103
         159    -7.52069    -7.53952   0.0136246
         160    -7.48597    -7.53918   0.0135435
         161    -7.50329    -7.53896   0.0134612
         162    -7.45816    -7.53846   0.0133874
         163    -7.48162    -7.53811   0.0133098
         164    -7.49857    -7.53787   0.0132308
         165     -7.5387    -7.53788   0.0131506
         166    -7.55243    -7.53796   0.0130717
         167    -7.52674     -7.5379   0.0129936
         168    -7.54006    -7.53791   0.0129162
         169    -7.58439    -7.53818   0.0128427
         170    -7.57527     -7.5384   0.0127691
         171    -7.53376    -7.53837   0.0126944
         172    -7.52189    -7.53828    0.012621
         173    -7.46732    -7.53787   0.0125547
         174    -7.33792    -7.53672    0.012535
         175    -7.42978    -7.53611   0.0124783
         176    -7.49888     -7.5359   0.0124092
         177    -7.58287    -7.53616   0.0123419
         178    -7.54364     -7.5362   0.0122726
         179    -7.58466    -7.53648    0.012207
         180    -7.58978    -7.53677   0.0121428
         181    -7.59581     -7.5371   0.0120801
         182    -7.50576    -7.53693    0.012015
         183    -7.49541     -7.5367   0.0119515
         184    -7.51876     -7.5366   0.0118869
         185    -7.48093     -7.5363   0.0118265
         186    -7.45717    -7.53587   0.0117705
         187     -7.4757    -7.53555    0.011712
         188    -7.40477    -7.53486   0.0116703
         189    -7.49828    -7.53466   0.0116102
         190     -7.5304    -7.53464   0.0115491
         191    -7.42674    -7.53408   0.0115024
         192    -7.59638     -7.5344   0.0114471
         193    -7.57595    -7.53462   0.0113898
         194    -7.49262     -7.5344   0.0113332
         195    -7.48819    -7.53416   0.0112775
         196    -7.48456    -7.53391   0.0112228
         197    -7.47551    -7.53361   0.0111698
         198    -7.48952    -7.53339   0.0111156
         199    -7.58999    -7.53367   0.0110634
         200    -7.59129    -7.53396   0.0110118
         201    -7.60835    -7.53433   0.0109632
         202     -7.5764    -7.53454   0.0109109
         203    -7.46041    -7.53418   0.0108633
         204    -7.49706    -7.53399   0.0108116
         205    -7.47369     -7.5337   0.0107628
         206    -7.50242    -7.53355   0.0107116
         207    -7.51099    -7.53344   0.0106604
         208    -7.51889    -7.53337   0.0106094
         209     -7.4877    -7.53315   0.0105609
         210    -7.41731     -7.5326    0.010525
         211    -7.43178    -7.53212    0.010486
         212    -7.51996    -7.53206   0.0104367
         213    -7.56569    -7.53222   0.0103889
         214    -7.58366    -7.53246   0.0103431
         215    -7.65821    -7.53305   0.0103115
         216    -7.65642    -7.53362   0.0102796
         217     -7.6292    -7.53406   0.0102416
         218    -7.61941    -7.53445   0.0102021
         219    -7.65868    -7.53502   0.0101713
         220    -7.54394    -7.53506   0.0101252
         221    -7.58764     -7.5353   0.0100821
         222    -7.57544    -7.53548   0.0100384
         223    -7.64452    -7.53597   0.0100052
         224    -7.50151    -7.53581  0.00996176
         225    -7.45753    -7.53546  0.00992356
         226    -7.47468    -7.53519  0.00988329
         227      -7.443    -7.53479  0.00984809
         228    -7.35137    -7.53398   0.0098377
         229    -7.41299    -7.53346  0.00980892
         230    -7.52613    -7.53342  0.00976632
         231    -7.58829    -7.53366  0.00972693
         232    -7.57204    -7.53383  0.00968641
         233     -7.6069    -7.53414  0.00964992
         234    -7.60135    -7.53443  0.00961295
         235    -7.56161    -7.53454  0.00957274
         236    -7.61046    -7.53487  0.00953758
         237    -7.60949    -7.53518  0.00950253
         238    -7.59042    -7.53541  0.00946544
         239    -7.50455    -7.53528  0.00942672
         240    -7.50617    -7.53516  0.00938822
         241    -7.54182    -7.53519  0.00934931
         242    -7.51676    -7.53511  0.00931098
         243    -7.57236    -7.53527  0.00927393
         244    -7.53456    -7.53526  0.00923592
         245    -7.55052    -7.53533  0.00919843
         246    -7.52582    -7.53529  0.00916112
         247    -7.52925    -7.53526  0.00912407
         248    -7.47593    -7.53502  0.00909041
         249    -7.43514    -7.53462  0.00906275
         250    -7.39351    -7.53406  0.00904406
         251    -7.28493    -7.53307  0.00906233
         252    -7.31776    -7.53221  0.00906655
         253    -7.37665     -7.5316  0.00905154
         254    -7.39934    -7.53108  0.00903087
         255    -7.36471    -7.53042  0.00901899
         256    -7.33896    -7.52968  0.00901471
         257    -7.39418    -7.52915  0.00899504
         258    -7.34711    -7.52844  0.00898781
         259    -7.48224    -7.52826  0.00895488
         260    -7.51485    -7.52821  0.00892058
         261    -7.54527    -7.52828  0.00888664
         262    -7.57818    -7.52847  0.00885477
         263    -7.53465    -7.52849  0.00882113
         264    -7.55191    -7.52858  0.00878816
         265    -7.55921     -7.5287  0.00875576
         266    -7.53519    -7.52872  0.00872288
         267    -7.56102    -7.52884  0.00869105
         268    -7.52014    -7.52881  0.00865868
         269    -7.54401    -7.52887  0.00862667
         270    -7.54284    -7.52892  0.00859488
         271    -7.57539    -7.52909  0.00856487
         272    -7.54162    -7.52913  0.00853351
         273    -7.52823    -7.52913  0.00850225
         274    -7.55595    -7.52923  0.00847178
         275    -7.65602    -7.52969  0.00845351
         276    -7.56175    -7.52981  0.00842368
         277    -7.49023    -7.52966  0.00839448
         278    -7.53287    -7.52968   0.0083643
         279    -7.60741    -7.52995  0.00833896
         280    -7.61167    -7.53025  0.00831428
         281    -7.58227    -7.53043  0.00828675
         282    -7.63234    -7.53079  0.00826524
         283     -7.5117    -7.53072  0.00823631
         284    -7.54192    -7.53076  0.00820741
         285    -7.51874    -7.53072  0.00817872
         286    -7.55174     -7.5308  0.00815045
         287    -7.56057     -7.5309  0.00812271
         288     -7.5256    -7.53088  0.00809453
         289    -7.50017    -7.53077  0.00806722
         290    -7.45187     -7.5305  0.00804399
         291     -7.4807    -7.53033  0.00801816
         292    -7.42853    -7.52998  0.00799828
         293     -7.4207    -7.52961  0.00797967
         294    -7.47452    -7.52942  0.00795473
         295     -7.5238     -7.5294  0.00792779
         296    -7.55599    -7.52949  0.00790151
         297    -7.57309    -7.52964  0.00787627
         298    -7.56948    -7.52977  0.00785098
         299    -7.55632    -7.52986  0.00782522
         300    -7.56779    -7.52999  0.00780016
         301    -7.50106    -7.52989  0.00777484
         302    -7.45381    -7.52964  0.00775317
         303    -7.37819    -7.52914  0.00774368
         304     -7.4607    -7.52892  0.00772148
         305    -7.42302    -7.52857  0.00770396
         306    -7.46882    -7.52837  0.00768126
         307     -7.4771    -7.52821  0.00765806
         308    -7.45971    -7.52798  0.00763642
         309    -7.47996    -7.52783  0.00761329
         310    -7.40083    -7.52742  0.00759975
         311    -7.40618    -7.52703   0.0075853
         312    -7.50435    -7.52696  0.00756134
         313    -7.53149    -7.52697  0.00753719
         314    -7.45995    -7.52676  0.00751621
         315    -7.47341    -7.52659  0.00749426
         316    -7.43347    -7.52629  0.00747633
         317    -7.38632    -7.52585  0.00746578
         318    -7.44947    -7.52561  0.00744616
         319    -7.45633    -7.52539  0.00742599
         320    -7.43229     -7.5251  0.00740848
         321    -7.43133    -7.52481  0.00739115
         322    -7.39802    -7.52442  0.00737868
         323    -7.46384    -7.52423  0.00735822
         324    -7.52287    -7.52423  0.00733551
         325    -7.59502    -7.52444  0.00731617
         326    -7.51097     -7.5244  0.00729385
         327    -7.53751    -7.52444  0.00727165
         328    -7.55138    -7.52452  0.00724995
         329     -7.5494     -7.5246  0.00722831
         330    -7.56478    -7.52472  0.00720743
         331    -7.61386    -7.52499  0.00719068
         332    -7.65236    -7.52537  0.00717925
         333    -7.70886    -7.52593  0.00717881
         334    -7.64518    -7.52628  0.00716619
         335    -7.68808    -7.52677  0.00716105
         336    -7.68202    -7.52723  0.00715463
         337    -7.69586    -7.52773  0.00715088
         338    -7.68196    -7.52818  0.00714426
         339    -7.60986    -7.52843  0.00712725
         340    -7.56705    -7.52854  0.00710719
         341    -7.61186    -7.52878  0.00709055
         342    -7.56022    -7.52888  0.00707041
         343    -7.56894    -7.52899  0.00705076
         344    -7.59857    -7.52919  0.00703317
         345    -7.60821    -7.52942  0.00701651
         346    -7.63568    -7.52973  0.00700295
         347    -7.68912    -7.53019  0.00699782
         348     -7.6237    -7.53046  0.00698286
         349    -7.57285    -7.53058  0.00696391
         350    -7.57569    -7.53071  0.00694521
         351    -7.52854     -7.5307  0.00692542
         352    -7.50965    -7.53064  0.00690601
         353    -7.52675    -7.53063  0.00688645
         354    -7.53128    -7.53063    0.006867
         355    -7.51625    -7.53059  0.00684778
         356    -7.59467    -7.53077  0.00683091
         357    -7.57543     -7.5309  0.00681292
         358     -7.5697    -7.53101  0.00679475
         359    -7.54125    -7.53104  0.00677588
         360    -7.57054    -7.53115  0.00675795
         361    -7.60617    -7.53135  0.00674242
         362    -7.55106    -7.53141  0.00672402
         363    -7.49117     -7.5313  0.00670641
         364    -7.53629    -7.53131    0.006688
         365    -7.51624    -7.53127   0.0066698
         366    -7.58451    -7.53141  0.00665316
         367    -7.58246    -7.53155  0.00663649
         368    -7.69565      -7.532  0.00663342
         369    -7.70129    -7.53246  0.00663129
         370    -7.66254    -7.53281  0.00662268
         371    -7.58051    -7.53294  0.00660608
         372    -7.53172    -7.53294  0.00658832
         373    -7.62807    -7.53319  0.00657559
         374    -7.54266    -7.53322  0.00655806
         375    -7.52824     -7.5332  0.00654058
         376    -7.60148    -7.53338  0.00652571
         377    -7.60085    -7.53356  0.00651085
         378    -7.56387    -7.53364  0.00649412
         379    -7.59033    -7.53379  0.00647871
         380    -7.61392      -7.534  0.00646509
         381    -7.50608    -7.53393  0.00644854
         382    -7.63774     -7.5342  0.00643738
         383    -7.61855    -7.53442  0.00642434
         384    -7.54264    -7.53444  0.00640764
         385    -7.66319    -7.53478  0.00639972
         386    -7.62648    -7.53502  0.00638755
         387    -7.70544    -7.53546  0.00638621
         388    -7.64364    -7.53573  0.00637583
         389    -7.59828     -7.5359  0.00636147
         390      -7.555    -7.53594  0.00634534
         391    -7.53306    -7.53594  0.00632912
         392    -7.67408    -7.53629  0.00632278
         393     -7.6823    -7.53666  0.00631759
         394     -7.7077     -7.5371  0.00631646
         395     -7.6391    -7.53735  0.00630574
         396    -7.62791    -7.53758  0.00629396
         397    -7.61889    -7.53779  0.00628144
         398    -7.64308    -7.53805  0.00627123
         399    -7.65087    -7.53833  0.00626188
         400    -7.64478     -7.5386  0.00625188
         401     -7.7033    -7.53901  0.00624976
         402    -7.72374    -7.53947  0.00625109
         403    -7.64649    -7.53974  0.00624122
         404    -7.62089    -7.53994    0.006229
         405    -7.57675    -7.54003  0.00621428
         406    -7.56782     -7.5401  0.00619935
         407    -7.55054    -7.54012  0.00618417
         408    -7.58077    -7.54022  0.00616982
         409    -7.58001    -7.54032   0.0061555
         410     -7.5601    -7.54037  0.00614068
         411    -7.53004    -7.54034  0.00612579
         412    -7.56494     -7.5404  0.00611121
         413     -7.5632    -7.54046  0.00609666
         414      -7.612    -7.54063  0.00608438
         415    -7.60003    -7.54077  0.00607141
         416    -7.63148    -7.54099  0.00606073
         417    -7.62773     -7.5412  0.00604976
         418    -7.67625    -7.54152  0.00604391
         419    -7.66479    -7.54182  0.00603664
         420    -7.64001    -7.54205  0.00602679
         421    -7.62757    -7.54225   0.0060159
         422    -7.64005    -7.54248  0.00600611
         423    -7.64753    -7.54273  0.00599704
         424    -7.57293     -7.5428  0.00598332
         425    -7.50022     -7.5427  0.00597008
         426    -7.58783    -7.54281    0.005957
         427    -7.58321     -7.5429   0.0059438
         428    -7.58441      -7.543  0.00593071
         429    -7.62894     -7.5432  0.00592027
         430    -7.63577    -7.54342  0.00591041
         431    -7.63771    -7.54364  0.00590074
         432    -7.60853    -7.54379    0.005889
         433    -7.55241    -7.54381  0.00587543
         434    -7.47518    -7.54365  0.00586402
         435    -7.40944    -7.54334  0.00585865
         436    -7.42527    -7.54307  0.00585147
         437    -7.45056    -7.54286  0.00584191
         438    -7.40846    -7.54255  0.00583662
         439    -7.45543    -7.54235   0.0058267
         440    -7.46279    -7.54217  0.00581626
         441    -7.43757    -7.54193  0.00580791
         442    -7.30799     -7.5414  0.00581883
         443    -7.34306    -7.54096   0.0058229
         444    -7.42941    -7.54071   0.0058152
         445    -7.46047    -7.54053  0.00580493
         446    -7.44163     -7.5403  0.00579614
         447    -7.52226    -7.54026  0.00578332
         448    -7.51198     -7.5402  0.00577075
         449    -7.52285    -7.54016  0.00575803
         450    -7.52316    -7.54012  0.00574536
         451    -7.54666    -7.54014  0.00573264
         452    -7.52133     -7.5401  0.00572011
         453    -7.53194    -7.54008  0.00570751
         454     -7.6074    -7.54023  0.00569686
         455    -7.57076    -7.54029  0.00568474
         456     -7.5307    -7.54027  0.00567231
         457    -7.50099    -7.54019  0.00566055
         458      -7.531    -7.54017  0.00564822
         459    -7.52492    -7.54013  0.00563602
         460    -7.52988    -7.54011  0.00562381
         461    -7.52609    -7.54008  0.00561169
         462    -7.57299    -7.54015      0.0056
         463    -7.53276    -7.54014  0.00558793
         464    -7.55995    -7.54018  0.00557605
         465    -7.53065    -7.54016  0.00556409
         466     -7.5036    -7.54008   0.0055527
         467    -7.49137    -7.53998  0.00554179
         468    -7.57614    -7.54005  0.00553049
         469    -7.65752     -7.5403  0.00552437
         470    -7.63623    -7.54051  0.00551638
         471    -7.57858    -7.54059  0.00550526
         472    -7.61566    -7.54075   0.0054959
         473    -7.63174    -7.54094  0.00548764
         474    -7.64372    -7.54116  0.00548035
         475    -7.47291    -7.54101  0.00547069
         476    -7.43944     -7.5408  0.00546336
         477    -7.54625    -7.54081  0.00545192
         478    -7.53457     -7.5408  0.00544053
         479    -7.56785    -7.54085  0.00542946
         480    -7.58787    -7.54095  0.00541903
         481    -7.49373    -7.54085  0.00540866
         482    -7.54644    -7.54087  0.00539745
         483    -7.66484    -7.54112  0.00539237
         484    -7.62277    -7.54129  0.00538387
         485     -7.6993    -7.54162  0.00538262
         486    -7.71895    -7.54198   0.0053839
         487    -7.74577     -7.5424  0.00538908
         488    -7.77692    -7.54288  0.00539942
         489     -7.6981     -7.5432   0.0053977
         490    -7.78221    -7.54369  0.00540868
         491     -7.7005    -7.54401  0.00540708
         492    -7.70504    -7.54433  0.00540599
         493    -7.68467    -7.54462  0.00540252
         494    -7.64528    -7.54482  0.00539542
         495    -7.70675    -7.54515  0.00539443
         496     -7.7005    -7.54546  0.00539264
         497    -7.72804    -7.54583  0.00539429
         498    -7.74217    -7.54622  0.00539784
         499    -7.72026    -7.54657  0.00539828
         500    -7.70415    -7.54689  0.00539668
         501     -7.6008    -7.54699  0.00538698
         502    -7.58919    -7.54708   0.0053769
         503    -7.59772    -7.54718  0.00536716
         504    -7.57651    -7.54724  0.00535682
         505    -7.58312    -7.54731  0.00534669
         506    -7.57846    -7.54737  0.00533647
         507    -7.61028    -7.54749  0.00532739
         508     -7.5953    -7.54759  0.00531773
         509    -7.53077    -7.54756  0.00530739
         510    -7.54334    -7.54755  0.00529699
         511    -7.59047    -7.54763  0.00528729
         512    -7.55624    -7.54765  0.00527699
         513    -7.55507    -7.54766  0.00526672
         514    -7.57598    -7.54772  0.00525676
         515    -7.57035    -7.54776  0.00524674
         516    -7.51266    -7.54769  0.00523701
         517    -7.61504    -7.54782   0.0052285
         518    -7.61485    -7.54795  0.00522001
         519    -7.61422    -7.54808  0.00521152
         520    -7.55403    -7.54809  0.00520151
         521    -7.59293    -7.54818  0.00519223
         522     -7.5887    -7.54826  0.00518287
         523    -7.55851    -7.54828  0.00517299
         524    -7.49422    -7.54817  0.00516415
         525    -7.49976    -7.54808  0.00515514
         526    -7.45962    -7.54791  0.00514808
         527    -7.42313    -7.54768  0.00514375
         528     -7.4103    -7.54741  0.00514059
         529    -7.39923    -7.54713   0.0051385
         530    -7.35745    -7.54678  0.00514125
         531    -7.42357    -7.54654   0.0051368
         532    -7.51566    -7.54649  0.00512747
         533     -7.4888    -7.54638  0.00511899
         534    -7.55314    -7.54639  0.00510942
         535    -7.64495    -7.54658  0.00510319
         536    -7.57543    -7.54663  0.00509396
         537    -7.48235    -7.54651  0.00508588
         538      -7.535    -7.54649  0.00507647
         539    -7.52928    -7.54646  0.00506715
         540    -7.46593    -7.54631  0.00505996
         541    -7.49384    -7.54621  0.00505154
         542     -7.4479    -7.54603  0.00504547
         543    -7.48751    -7.54592  0.00503733
         544     -7.3902    -7.54563   0.0050362
         545    -7.46958     -7.5455  0.00502889
         546    -7.42996    -7.54528  0.00502413
         547    -7.52725    -7.54525  0.00501505
         548    -7.56639    -7.54529  0.00500605
         549    -7.53378    -7.54527  0.00499698
         550    -7.55026    -7.54528   0.0049879
         551     -7.5559     -7.5453  0.00497888
         552    -7.57331    -7.54535  0.00497012
         553    -7.51513    -7.54529  0.00496144
         554     -7.4906    -7.54519  0.00495346
         555    -7.46841    -7.54506  0.00494647
         556    -7.49868    -7.54497  0.00493827
         557    -7.46933    -7.54484  0.00493128
         558    -7.45136    -7.54467  0.00492528
         559    -7.40558    -7.54442  0.00492275
         560    -7.45763    -7.54426   0.0049164
         561    -7.38771    -7.54399  0.00491555
         562    -7.48451    -7.54388  0.00490794
         563    -7.46989    -7.54375  0.00490099
         564    -7.43497    -7.54356  0.00489609
         565    -7.49491    -7.54347  0.00488818
         566    -7.60034    -7.54357  0.00488058
         567    -7.57411    -7.54362  0.00487227
         568    -7.47473     -7.5435   0.0048652
         569    -7.44563    -7.54333  0.00485969
         570    -7.40431    -7.54309  0.00485728
         571    -7.51348    -7.54304  0.00484905
         572    -7.54644    -7.54304  0.00484057
         573    -7.55611    -7.54306  0.00483218
         574    -7.49831    -7.54299  0.00482439
         575     -7.5287    -7.54296  0.00481606
         576    -7.60079    -7.54306  0.00480875
         577    -7.63475    -7.54322  0.00480304
         578    -7.57151    -7.54327  0.00479498
         579    -7.55087    -7.54328  0.00478672
         580    -7.56252    -7.54332  0.00477858
         581    -7.60829    -7.54343  0.00477166
         582    -7.59726    -7.54352  0.00476436
         583    -7.68635    -7.54376  0.00476248
         584    -7.65759    -7.54396  0.00475831
         585     -7.5958    -7.54405  0.00475101
         586    -7.58847    -7.54412   0.0047435
         587    -7.71967    -7.54442  0.00474484
         588    -7.67768    -7.54465  0.00474218
         589    -7.67915    -7.54488  0.00473962
         590    -7.67483     -7.5451   0.0047367
         591    -7.57698    -7.54515    0.004729
         592    -7.60966    -7.54526  0.00472226
         593    -7.64019    -7.54542  0.00471701
         594    -7.69499    -7.54567  0.00471579
         595    -7.67272    -7.54589  0.00471269
         596    -7.60722    -7.54599  0.00470591
         597    -7.62162    -7.54612  0.00469973
         598    -7.63993    -7.54627  0.00469449
         599    -7.61693    -7.54639  0.00468814
         600    -7.72702    -7.54669  0.00468998
         601    -7.60981     -7.5468  0.00468335
         602    -7.61567    -7.54691  0.00467697
         603    -7.61999    -7.54703  0.00467078
         604    -7.60877    -7.54714  0.00466417
         605    -7.56925    -7.54717   0.0046566
         606    -7.48813    -7.54707  0.00464994
         607    -7.43969     -7.5469  0.00464564
         608    -7.49882    -7.54682  0.00463867
         609    -7.50898    -7.54676  0.00463147
         610    -7.55612    -7.54677   0.0046239
         611     -7.6202    -7.54689   0.0046179
         612    -7.67472     -7.5471  0.00461507
         613     -7.6575    -7.54728  0.00461106
         614    -7.58635    -7.54734  0.00460399
         615    -7.60184    -7.54743  0.00459735
         616     -7.5533    -7.54744   0.0045899
         617    -7.58323     -7.5475  0.00458283
         618    -7.58647    -7.54756  0.00457584
         619    -7.62329    -7.54769  0.00457009
         620    -7.61578     -7.5478  0.00456404
         621    -7.64718    -7.54796  0.00455949
         622    -7.66369    -7.54814  0.00455596
         623    -7.61677    -7.54825  0.00454998
         624     -7.6277    -7.54838  0.00454446
         625    -7.60386    -7.54847  0.00453806
         626    -7.56031    -7.54849  0.00453085
         627    -7.55957     -7.5485  0.00452366
         628     -7.5476     -7.5485  0.00451646
         629    -7.55372    -7.54851  0.00450928
         630    -7.59888    -7.54859  0.00450283
         631    -7.54587    -7.54859   0.0044957
         632    -7.50374    -7.54852  0.00448915
         633    -7.53151    -7.54849  0.00448214
         634    -7.50245    -7.54842  0.00447565
         635    -7.53676     -7.5484  0.00446864
         636    -7.48163    -7.54829  0.00446285
         637    -7.46458    -7.54816  0.00445778
         638     -7.3926    -7.54792  0.00445746
         639    -7.44698    -7.54776  0.00445328
         640    -7.40082    -7.54753  0.00445223
         641    -7.47349    -7.54741  0.00444679
         642    -7.48314    -7.54731  0.00444099
         643    -7.50752    -7.54725  0.00443451
         644    -7.41699    -7.54705  0.00443224
         645    -7.52977    -7.54702  0.00442545
         646    -7.51487    -7.54697  0.00441887
         647    -7.62744     -7.5471  0.00441379
         648    -7.65972    -7.54727   0.0044104
         649    -7.58816    -7.54734  0.00440406
         650     -7.5341    -7.54731  0.00439733
         651    -7.45125    -7.54717  0.00439305
         652    -7.46724    -7.54704  0.00438802
         653    -7.43851    -7.54688  0.00438445
         654    -7.42436    -7.54669  0.00438175
         655     -7.4761    -7.54658  0.00437638
         656     -7.4665    -7.54646  0.00437141
         657    -7.45319    -7.54632  0.00436706
         658    -7.42712    -7.54614  0.00436418
         659    -7.41288    -7.54594  0.00436224
         660    -7.39515    -7.54571  0.00436161
         661     -7.3459    -7.54541  0.00436547
         662    -7.39439    -7.54518  0.00436484
         663    -7.45461    -7.54504  0.00436039
         664    -7.53216    -7.54502  0.00435387
         665    -7.56376    -7.54505  0.00434741
         666    -7.60344    -7.54514  0.00434177
         667    -7.58083    -7.54519  0.00433559
         668      -7.461    -7.54506  0.00433093
         669    -7.48877    -7.54498  0.00432527
